"Mænd";"2024";"dest";"orig";"0...5";"0...6";"0...7";"0...8";"0...9";"0...10";"0...11";"0...12";"0...13";"0...14"
"Mænd";2024;"Til Sorø";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Sorø";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Stevns";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Vordingborg";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Assens";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
